uuid,linkname,date_visit,atypical,duration,completion
3a7d16970bb758afb079d8a6575d5576@brchytx.com,High Fluency/Low Quality - Brachytix,21jan2023,1,21,.079999998
3a970946aa0b9f367de5c73721744e26@brchytx.com,High Fluency/Low Quality - Brachytix,21jan2023,1,10,.079999998
3a970946aa0b9f367de5c73721744e26@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,0,165,.57999998
3a970946aa0b9f367de5c73721744e26@brchytx.com,High Fluency/Low Quality - Brachytix,21jan2023,1,10,.079999998
3aa6ca6f430c77e911b60904c36f47aa@brchytx.com,High Fluency/High Quality - Brachytix,26jan2023,0,232,.5
3ab149a539933917e9c95ac690c01622@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,1,21.999998,.079999998
3ac8e67cac108a07b3b8d661b5f236f8@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,1,21,.079999998
3b20174275d1c4f79b0d052a5e673132@brchytx.com,Low Fluency/High Quality - Brachytix,24jan2023,0,52,.5
3b3068b6a579bb6092ff2390617071c5@brchytx.com,Low Fluency/Low Quality - Brachytix,21jan2023,1,19,.079999998
3b490cfe653624ad799557636d78d7a0@brchytx.com,Low Fluency/High Quality - Brachytix,23jan2023,0,40,.82999998
3b5d54591fb2dfdf8d6d8137ff0af061@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,10,.079999998
3b6a3f2241f47b27515a77c6d7c6cdfa@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,1,0,0
3b836e21ec1b1cb70f636f6b24cc03af@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,0,0
3b836e21ec1b1cb70f636f6b24cc03af@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,0,0
3b872423808c97d3b84479c5b58beb28@brchytx.com,High Fluency/Low Quality - Brachytix,23jan2023,0,60,.92000002
3baab1b6b6841cf1876e7ff41bc69776@brchytx.com,Low Fluency/Low Quality - Brachytix,25jan2023,0,21,.41999999
3bab346a9c1f7b363265cf523ad5614d@brchytx.com,Low Fluency/Low Quality - Brachytix,21jan2023,0,0,0
3bab346a9c1f7b363265cf523ad5614d@brchytx.com,Low Fluency/Low Quality - Brachytix,21jan2023,1,0,0
3baefdf05f73f3bf09afd3180b8f3088@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,10,.079999998
3bb095665c44f23eacc84a3199844c94@brchytx.com,High Fluency/High Quality - Brachytix,21jan2023,1,33,.079999998
3bb41310e85a9123b17c9f0292df6fa5@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,10,.079999998
3bb4fca99f9a681048744dd98afc3611@brchytx.com,High Fluency/Low Quality - Brachytix,21jan2023,1,23.000002,.079999998
3bc4c2ac38afa4024eb65c4e4379e5bf@brchytx.com,Low Fluency/High Quality - Brachytix,25jan2023,0,40,.33000001
3bc4c2ac38afa4024eb65c4e4379e5bf@brchytx.com,Low Fluency/High Quality - Brachytix,21jan2023,1,12,.079999998
3bc5ff1b8efee3a53701bad4e249aa78@brchytx.com,Low Fluency/Low Quality - Brachytix,25jan2023,0,49,.92000002
3bc6369a05fcc7526c7cca3dca97b69b@brchytx.com,Low Fluency/High Quality - Brachytix,21jan2023,1,0,0
3bc6369a05fcc7526c7cca3dca97b69b@brchytx.com,Low Fluency/High Quality - Brachytix,21jan2023,1,0,0
3bd1088cd5721f535eab5b096ee9a132@brchytx.com,Low Fluency/Low Quality - Brachytix,25jan2023,0,59,1
3bdaab487db8e78e3156cb95912d3ab7@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,21.999998,.079999998
3bdd80aff5979ca90778070af7f97cf6@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,10,.079999998
3bfb56e63b8747b11f89142e319bcd50@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,10,.079999998
3bfd4e2403b467df8f2bb3c9156a53aa@brchytx.com,Low Fluency/High Quality - Brachytix,21jan2023,1,10,.079999998
3bfe317184f3886991fb503760a36829@brchytx.com,Low Fluency/High Quality - Brachytix,21jan2023,1,21.999998,.079999998
3c15b3943e7a6949e9cb55af730abc52@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,1,10,.079999998
3c26f9f80436008d78abbc9427e5ae1c@brchytx.com,Low Fluency/High Quality - Brachytix,21jan2023,1,17,.079999998
3c2c41e78717e482286c514901fc09c2@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,18,.079999998
3c470a238c9e16f092f2985dadcc4059@brchytx.com,Low Fluency/High Quality - Brachytix,25jan2023,0,146,.92000002
3c51bbbf2fde8b014d021019f2c09b57@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,21,.079999998
3c51bbbf2fde8b014d021019f2c09b57@brchytx.com,High Fluency/High Quality - Brachytix,25jan2023,0,163,1
3c557d56a779a99384400311b0ae1d30@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,10,.079999998
3c66acb4912afeed5276f66dda32e6a3@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,10,.079999998
3c836680c77c20cb68cc3c651983c3bd@brchytx.com,High Fluency/Low Quality - Brachytix,26jan2023,0,167,.33000001
3c8a9e532420b1c1a93cf6afb6ecf377@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,21,.079999998
3c8fc910d3b7d90a067343b5d48b59b5@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,21.999998,.079999998
3c8fe400ba8d09e51b0947e318c34a9d@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,21,.079999998
3c993342d92f9e93c2591e71e076acab@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,15,.079999998
3ca2ba9068ceb7493abe5cc046e0e2d9@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,10,.079999998
3cb26ea0b20e9f865de32925f6ced6d0@brchytx.com,High Fluency/Low Quality - Brachytix,23jan2023,0,103.00001,1
3ccbdc881a75819988e80d389a11a835@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,18,.079999998
3ce113beeb3a23731c790a0b03a50a19@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,10,.079999998
3cf41c9688e7c4758e5f349fbab298b2@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,21.999998,.079999998
3cf60db874d54cb7df3e1fd0cb40b81b@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,0,0
3cf60db874d54cb7df3e1fd0cb40b81b@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,0,0
3cf7b04f8366230a820badfd4cea54a5@brchytx.com,Low Fluency/Low Quality - Brachytix,23jan2023,1,0,0
3cf7b04f8366230a820badfd4cea54a5@brchytx.com,Low Fluency/Low Quality - Brachytix,23jan2023,1,0,0
3d0b6e6682cfaa90cd92a469c8388179@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,10,.079999998
3d0d211cf7fc14efc4cc7d89329e2c31@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,10,.079999998
3d0ebef99a9dc5cfaa569e756c05fdc2@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,1,0,0
3d0ebef99a9dc5cfaa569e756c05fdc2@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,1,0,0
3d186ef6f96b92e9ccf6bc3f5cb4bd3d@brchytx.com,Low Fluency/Low Quality - Brachytix,24jan2023,0,41,.57999998
3d29b53532934a9d380d81e1e4d2339a@brchytx.com,Low Fluency/High Quality - Brachytix,25jan2023,0,163,.57999998
3d2f004a12b69704300ac3802ed4ba70@brchytx.com,High Fluency/Low Quality - Brachytix,24jan2023,0,27,.41999999
3d34e0ea9622ffe174d02fb67e6322bf@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,21,.079999998
3d360cd52d51724c0929f3aa9b0a0550@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,0,0
3d360cd52d51724c0929f3aa9b0a0550@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,0,0
3d36af5d5dcdc5dccd8c06c7886bdb28@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,16,.079999998
3d3fa1edb2811bf14f285f0918a7133a@brchytx.com,Low Fluency/Low Quality - Brachytix,25jan2023,0,64,.5
3d4985fdf6fe4d46f333d3282e2c3c3e@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,1,10,.079999998
3d62d32fcf8cba1adaebb3fa69ef45ad@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,1,25,.079999998
3d6a75845d1582c2ca37c38580e64be4@brchytx.com,Low Fluency/High Quality - Brachytix,25jan2023,0,147,.75
3d812f76571ac514063d5630bc361f43@brchytx.com,Low Fluency/Low Quality - Brachytix,25jan2023,0,4,.82999998
3d8a594ddfabe864221491a49e335c91@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,1,21,.079999998
3d8dd4a05d769fe5f861577dbeac5672@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,30,.079999998
3d9648fa1bca2fd5a793e4f2a18681c2@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,10,.079999998
3d9648fa1bca2fd5a793e4f2a18681c2@brchytx.com,Low Fluency/Low Quality - Brachytix,25jan2023,0,70,.75
3d9e742d7b504caa63180203fb2dc684@brchytx.com,Low Fluency/Low Quality - Brachytix,25jan2023,0,44,.57999998
3dc1d6ffe46942d681a38f0c40656724@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,24,.079999998
3dd1ab99e868b8bc62e9e2cd150e411a@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,1,10,.079999998
3dd3c654aa2da0b68e7024d4706307f9@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,1,21,.079999998
3de014e1f28affd8982072f6f2da5bc2@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,1,10,.079999998
3de014e1f28affd8982072f6f2da5bc2@brchytx.com,Low Fluency/High Quality - Brachytix,24jan2023,0,37,.92000002
3df576e0179cd60e736083f95bd25b01@brchytx.com,Low Fluency/High Quality - Brachytix,30jan2023,0,76,1
3df576e0179cd60e736083f95bd25b01@brchytx.com,Low Fluency/High Quality - Brachytix,26jan2023,0,95,.75
3dfbd4be5789903701d86816e68630db@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,0,0
3dfbd4be5789903701d86816e68630db@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,0,0
3e1971010d41c70bdf94b755fbdb9a8a@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,10,.079999998
3e252d2c2d1c6bacddea4b00a43e4154@brchytx.com,Low Fluency/High Quality - Brachytix,23jan2023,0,48,.92000002
3e27c8634c5575dd700d068373c4fbba@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,1,10,.079999998
3e466d7577c12f7d3ff2fba31b008fa4@brchytx.com,High Fluency/High Quality - Brachytix,23jan2023,1,0,0
3e466d7577c12f7d3ff2fba31b008fa4@brchytx.com,High Fluency/High Quality - Brachytix,23jan2023,1,0,0
3e4bd6ff8abc71bb9a001c4cf641e8ab@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,0,0
3e4bd6ff8abc71bb9a001c4cf641e8ab@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,0,0
3e544fd8ee14d681f25bf0c25f8eaf11@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,26,.079999998
3e57f82b12ff515b43686d18fd09bc3c@brchytx.com,High Fluency/Low Quality - Brachytix,26jan2023,0,182,.82999998
3e59da4932b05561d6ab3cf632b4f7f9@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,10,.079999998
3e669377c90c1acd06cfe3e8936a8acd@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,17,.079999998
3e6cf2f68077f6f7001c9c89c319c710@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,1,10,.079999998
3e722a84f7c55da6bf6500e00f1b9393@brchytx.com,Low Fluency/High Quality - Brachytix,25jan2023,0,37,.75
3e87444511a6eea965139fb2bf800866@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,21,.079999998
3e8b8fbbc4e537839dd44df5945969dc@brchytx.com,High Fluency/Low Quality - Brachytix,23jan2023,0,54,1
3e91aec49ea5d1d45a8498af1e8052a5@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,21,.079999998
3eaee9fa113c62bb06c6468e04cd4698@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,0,0
3eaee9fa113c62bb06c6468e04cd4698@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,0,0
3ecdcb3ccf4ce8fb2fdfcf6a2154f534@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,23.000002,.079999998
3ed83c1a92a2376b79b18f4999301839@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,25,.079999998
3ef55c979d7fc8533cdf0851d3e93760@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,10,.079999998
3efed3295e2ab7817acca23b7ec18c71@brchytx.com,Low Fluency/Low Quality - Brachytix,26jan2023,0,100,.17
3f0bca2efeb9dba31b507337044b03fa@brchytx.com,Low Fluency/Low Quality - Brachytix,03feb2023,0,98,.5
3f0bca2efeb9dba31b507337044b03fa@brchytx.com,Low Fluency/Low Quality - Brachytix,23jan2023,1,21,.079999998
3f0bca2efeb9dba31b507337044b03fa@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,0,5,.079999998
3f4b0f0933598307e207e40b01c7bf25@brchytx.com,High Fluency/High Quality - Brachytix,04feb2023,0,8,.82999998
3f4b0f0933598307e207e40b01c7bf25@brchytx.com,High Fluency/High Quality - Brachytix,23jan2023,0,34,.5
3f648f53dc0d7fb36da1574fb84d30f1@brchytx.com,High Fluency/Low Quality - Brachytix,25jan2023,0,15,.5
3f64a867667a9f0f4da763269db5b0c0@brchytx.com,Low Fluency/Low Quality - Brachytix,23jan2023,1,21.999998,.079999998
3f6f45eaaa507b6bc021af72a927e1e7@brchytx.com,Low Fluency/High Quality - Brachytix,24jan2023,0,180,.5
3f739808a9b20dfbd608b5ccd79e36b4@brchytx.com,Low Fluency/Low Quality - Brachytix,23jan2023,1,10,.079999998
3f883f3266940934aab8b4469aca031d@brchytx.com,High Fluency/Low Quality - Brachytix,23jan2023,0,71,.57999998
3f8c4e80c6f6778369cd5b1d099130cf@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,10,.079999998
3f997bf842c78f5da730b519b7f5ff07@brchytx.com,High Fluency/High Quality - Brachytix,24jan2023,0,40,1
3f997bf842c78f5da730b519b7f5ff07@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,13.999999,.079999998
3f9c005138c80a58cd9e239ab993bdc6@brchytx.com,Low Fluency/Low Quality - Brachytix,25jan2023,0,55,.75
3fb8b6fb9cdd256947d8bf547ea5c354@brchytx.com,Low Fluency/Low Quality - Brachytix,25jan2023,0,91,.25
3fd58fed92f25eba13e0c9b260d18411@brchytx.com,Low Fluency/Low Quality - Brachytix,23jan2023,1,10,.079999998
3fef142c65f2f32fb7b245af2240bbcd@brchytx.com,Low Fluency/Low Quality - Brachytix,24jan2023,0,57,.25
3ff03975b0d00eb415f48bfa85259eec@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,0,99,1
3fff9abb5c73c0ddbd10e3aac8c22949@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,16,.079999998
4005f2779cd36b4c9b54270fe8177294@brchytx.com,Low Fluency/High Quality - Brachytix,23jan2023,1,21,.079999998
4012d93ad3d9fc6f4e17dbb7215c5ce0@brchytx.com,High Fluency/High Quality - Brachytix,23jan2023,0,228,.92000002
40388aff48a0e366900ff99aef8e102a@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,21,.079999998
404c80f13f69e8e04d425887ca37b332@brchytx.com,Low Fluency/Low Quality - Brachytix,24jan2023,0,64,.5
4050879db732b4b487d8990a0f6412ca@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,10,.079999998
40551c55133b44bd41d4d369682f197f@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,10,.079999998
405f375e59da2c3898fc5146c47e12e9@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,21,.079999998
406a011656d34ca95ef55581d91d264c@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,21,.079999998
40715c29b37fe61c99877b4aaaba5c7a@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,1,24,.079999998
4074a59a326d2494cdcea0dfaf4f27d3@brchytx.com,Low Fluency/Low Quality - Brachytix,23jan2023,0,87,.25
40766261f1e624e465045bfc253ab882@brchytx.com,Low Fluency/Low Quality - Brachytix,03feb2023,0,24,.079999998
40766261f1e624e465045bfc253ab882@brchytx.com,Low Fluency/Low Quality - Brachytix,26jan2023,0,6.9999995,.079999998
40766261f1e624e465045bfc253ab882@brchytx.com,Low Fluency/Low Quality - Brachytix,24jan2023,0,1,.079999998
40766261f1e624e465045bfc253ab882@brchytx.com,Low Fluency/Low Quality - Brachytix,02feb2023,0,3,.079999998
40766261f1e624e465045bfc253ab882@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,0,190.99998,1
40766261f1e624e465045bfc253ab882@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,0,27,.25
4077dc1ac2a72bab557ded0646be296f@brchytx.com,Low Fluency/High Quality - Brachytix,23jan2023,0,29.000002,.079999998
407c3c1668bc97442071d40156d2ff66@brchytx.com,High Fluency/High Quality - Brachytix,23jan2023,1,10,.079999998
407c3c1668bc97442071d40156d2ff66@brchytx.com,High Fluency/High Quality - Brachytix,25jan2023,0,8,.75
408376c3f6b99704d1936303d0e43f2f@brchytx.com,High Fluency/High Quality - Brachytix,23jan2023,1,0,0
408376c3f6b99704d1936303d0e43f2f@brchytx.com,High Fluency/High Quality - Brachytix,23jan2023,1,0,0
408f87ee864ddd91e7c28978540c51d0@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,0,167,1
40a88f65772039584656c01af663aed2@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,21,.079999998
40a88f65772039584656c01af663aed2@brchytx.com,High Fluency/Low Quality - Brachytix,25jan2023,0,18,.25
40ae75eef30470d965c2ecd2d0963853@brchytx.com,Low Fluency/Low Quality - Brachytix,23jan2023,0,87,.92000002
40ae75eef30470d965c2ecd2d0963853@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,21,.079999998
40b81238f754ff2ae304a2b1143a1ec5@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,16,.079999998
40c136dc0066ca217d683aa3857243bb@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,0,0,0
40c136dc0066ca217d683aa3857243bb@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,1,0,0
40c2344c17e9e748b337b37418dd865a@brchytx.com,Low Fluency/High Quality - Brachytix,26jan2023,0,143,1
40d2ec1b251b851b8020d4834e5a4acd@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,10,.079999998
40db1e7e6ab9194343fe720e1d2e6d95@brchytx.com,Low Fluency/High Quality - Brachytix,25jan2023,0,131,.57999998
40db1e7e6ab9194343fe720e1d2e6d95@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,1,10,.079999998
40f73501212ccfa8c438dbe44417d190@brchytx.com,Low Fluency/Low Quality - Brachytix,26jan2023,0,23,.75
40f7a981d8d15946994f24215869284a@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,21.999998,.079999998
41093a46137c2bdf1336d1da71d65408@brchytx.com,High Fluency/High Quality - Brachytix,23jan2023,0,212,1
410cb93cc915e7d293c225cb46ed98cd@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,0,0
410cb93cc915e7d293c225cb46ed98cd@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,0,0
410cb93cc915e7d293c225cb46ed98cd@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,0,129,.079999998
410cb93cc915e7d293c225cb46ed98cd@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,10,.079999998
4111aa19a9c9b89d1e128ec5e1d1191d@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,21,.079999998
41145e3c396567b139b353b9ce3b7f47@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,10,.079999998
41181794fd2206ffe8b20b8ff2b87f09@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,10,.079999998
41181794fd2206ffe8b20b8ff2b87f09@brchytx.com,High Fluency/High Quality - Brachytix,26jan2023,0,160,.92000002
4126cbf9104a525f21b2c19058b29160@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,21,.079999998
4132fda317f4ce0c30c923ee7136cf6f@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,10,.079999998
4132fda317f4ce0c30c923ee7136cf6f@brchytx.com,High Fluency/Low Quality - Brachytix,26jan2023,0,85,.33000001
413782efecbd82347aa9c44dd15e4504@brchytx.com,High Fluency/High Quality - Brachytix,23jan2023,1,0,0
413782efecbd82347aa9c44dd15e4504@brchytx.com,High Fluency/High Quality - Brachytix,23jan2023,1,0,0
414211f1b293c53843e13343bb9589ce@brchytx.com,Low Fluency/Low Quality - Brachytix,23jan2023,1,21,.079999998
414fe837991ec23213b5ced7ccf3dcad@brchytx.com,Low Fluency/High Quality - Brachytix,25jan2023,0,161,.5
41506f5c66574481dbe9414df7c53e4b@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,10,.079999998
41557e588688b21482d8a3447bd622e8@brchytx.com,High Fluency/High Quality - Brachytix,26jan2023,0,163,.82999998
416588fbaf1da8bf65ffdacdba1d0d13@brchytx.com,Low Fluency/High Quality - Brachytix,25jan2023,0,36,.41999999
41735410cb226b73feb3c00a37eac0cd@brchytx.com,Low Fluency/Low Quality - Brachytix,24jan2023,0,19,.57999998
418abd4a3462a4fa7ec4dad97f7ae771@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,0,0
418abd4a3462a4fa7ec4dad97f7ae771@brchytx.com,Low Fluency/Low Quality - Brachytix,22jan2023,1,0,0
418d520f4c94e7fd314d290eab94d83e@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,23.000002,.079999998
4194ec8b428a120b80ee7592fcc1edf4@brchytx.com,Low Fluency/High Quality - Brachytix,22jan2023,1,21,.079999998
4194ec8b428a120b80ee7592fcc1edf4@brchytx.com,Low Fluency/High Quality - Brachytix,26jan2023,0,137,.33000001
4195082fbbd9829c4169b5f7c995fa09@brchytx.com,High Fluency/Low Quality - Brachytix,23jan2023,1,0,0
4195082fbbd9829c4169b5f7c995fa09@brchytx.com,High Fluency/Low Quality - Brachytix,23jan2023,1,0,0
4195f43f428dfd4f3872b758fd71556a@brchytx.com,High Fluency/Low Quality - Brachytix,23jan2023,0,93,.41999999
419aa849f38bb90b583af85153574064@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,0,0
419aa849f38bb90b583af85153574064@brchytx.com,High Fluency/High Quality - Brachytix,22jan2023,1,0,0
41a4abe7e99ab2e4ecec9258ba54c24a@brchytx.com,Low Fluency/Low Quality - Brachytix,23jan2023,1,10,.079999998
41a4abe7e99ab2e4ecec9258ba54c24a@brchytx.com,Low Fluency/Low Quality - Brachytix,27jan2023,0,17,.92000002
41a7c49bfdb5ffa1177ac2d7a7e5d476@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,0,0
41a7c49bfdb5ffa1177ac2d7a7e5d476@brchytx.com,High Fluency/Low Quality - Brachytix,22jan2023,1,0,0
